income,sex,university,hsgrade,grant,dropout
13149.9187,female,pisa,86,no,yes
13640.09804,female,pisa,81,no,no
17139.18699,female,pisa,62,no,no
11771.38211,female,pisa,66,no,no
11584.95935,female,pisa,100,no,yes
18424.5625,male,pisa,100,no,no
18666.09756,female,pisa,88,no,no
11276.42276,male,pisa,65,no,no
18157.88618,female,pisa,98,no,no
12605.4451,female,pisa,100,no,yes
11325.47771,male,pisa,75,no,no
14448.13008,male,pisa,60,no,yes
18602.45098,female,pisa,100,no,no
11008.69919,female,pisa,100,no,no
11737.05263,female,pisa,65,no,yes
16430.73171,female,pisa,100,no,no
17196.74797,male,pisa,79,no,yes
19384.65935,female,pisa,93,no,no
17088.69919,female,pisa,60,no,no
17831.13821,male,pisa,80,no,no
18162.84314,female,pisa,78,no,no
19878.72549,male,pisa,84,no,no
13043.62745,female,pisa,68,no,no
18989.34959,female,pisa,65,no,no
19331.57895,female,pisa,100,no,no
18716.66667,female,pisa,85,no,no
13543.50877,female,pisa,63,no,no
14838.56098,female,pisa,96,no,no
13958.59873,female,pisa,100,no,no
16334.95935,female,pisa,60,no,no
12236.76471,female,pisa,68,no,no
16254.63415,female,pisa,80,no,no
13221.95122,female,pisa,98,no,no
14353.65854,female,pisa,78,no,no
15393.75,female,pisa,80,no,no
18510.73171,female,pisa,78,no,no
16703.52941,female,pisa,88,no,yes
14703.73984,female,pisa,80,no,yes
14730.4902,female,pisa,74,no,no
16060.89431,male,pisa,83,no,no
11471.38211,male,pisa,78,no,no
19919.11765,female,pisa,74,no,yes
18305.29412,female,pisa,82,no,yes
15919.26829,female,pisa,65,no,no
18212.60163,male,pisa,62,no,no
12060.97561,female,pisa,82,no,no
16878.03922,female,pisa,89,no,no
17454.71545,female,pisa,77,no,no
19176.47059,female,pisa,87,no,no
18128.72549,male,pisa,60,no,no
11573.52941,male,pisa,62,no,no
16274.21569,female,pisa,66,no,no
10711.17647,male,pisa,60,no,no
11970.3252,female,pisa,92,no,no
10906.6242,female,pisa,100,no,no
13649.5098,female,pisa,83,no,no
18484.55285,female,pisa,68,no,no
11528.45528,male,pisa,72,no,yes
12721.54472,male,pisa,64,no,no
13719.5122,male,pisa,66,no,yes
14111.78862,female,pisa,100,no,no
16179.43089,male,pisa,72,no,no
14332.35772,female,pisa,90,no,no
17296.17886,female,pisa,100,no,no
17788.62745,female,pisa,87,no,no
14646.80702,female,pisa,70,no,no
17116.35088,female,pisa,100,no,no
14384.24146,female,pisa,79,no,no
14844.71545,female,pisa,77,no,no
14474.01961,male,pisa,100,no,no
10354.55285,female,pisa,87,no,no
19851.21951,female,pisa,100,no,no
10024.79675,female,pisa,100,no,no
12005.60976,male,pisa,84,no,no
10206.91057,female,pisa,90,no,no
14803.00813,female,pisa,93,no,no
13764.30894,male,pisa,90,no,no
15885.20325,male,pisa,88,no,no
11215.44715,male,pisa,91,no,no
16410.4065,female,pisa,98,no,no
16269.26829,female,pisa,100,no,no
13548.21138,female,pisa,98,no,no
10542.35294,female,pisa,100,no,no
17292.35772,female,pisa,97,no,no
17387.96748,female,pisa,77,no,yes
19030.17544,male,pisa,64,no,no
11251.50877,female,pisa,85,no,no
16555.28455,male,pisa,66,no,no
19920.29412,male,pisa,77,no,no
16217.64706,male,pisa,90,no,no
18700.4878,male,pisa,97,no,no
17992.76423,male,pisa,60,no,yes
12548.03922,male,pisa,100,no,no
15494.79675,female,pisa,67,no,no
10929.80392,female,pisa,75,no,no
16209.80392,female,pisa,70,no,yes
18229.8374,female,pisa,76,no,no
11184.80392,female,pisa,62,no,no
15897.56098,male,pisa,100,no,no
17590.2439,female,pisa,76,no,no
19738.86179,male,pisa,60,no,no
17564.5187,male,pisa,84,no,yes
13328.14035,male,pisa,64,no,no
16824.39024,male,pisa,75,no,yes
14008.13725,female,pisa,97,no,no
18138.86179,female,pisa,85,no,no
18607.54902,female,pisa,68,no,no
17626.42276,female,pisa,83,no,no
15522.94118,female,pisa,92,no,yes
11216.34146,male,pisa,84,no,no
12786.66667,female,pisa,86,no,no
18294.63415,female,pisa,88,no,no
11986.07843,female,pisa,94,no,no
19024.5098,female,pisa,66,no,yes
16047.05882,male,pisa,84,no,no
16333.82456,female,pisa,80,no,no
16437.61404,male,pisa,61,no,no
17813.13725,female,pisa,100,no,no
19932.11382,male,pisa,93,no,no
16827.45098,male,pisa,83,no,no
17134.79675,female,pisa,74,no,no
19373.57724,female,pisa,100,no,no
18597.56098,female,pisa,70,no,no
10736.66667,female,pisa,62,no,no
18186.76471,female,pisa,100,no,no
12430.1626,male,pisa,78,no,yes
13420.81301,female,pisa,95,no,yes
18276.4,female,pisa,63,no,no
19810.29412,female,pisa,60,no,no
17139.21569,female,pisa,84,no,yes
11178.86179,female,pisa,71,no,yes
19367.72358,female,pisa,100,no,no
16806.96078,female,pisa,72,no,yes
18169.10569,female,pisa,82,no,no
12194.45614,male,pisa,80,no,no
15285.78431,female,pisa,100,no,no
17583.33333,female,pisa,86,no,no
11439.5098,female,pisa,63,no,no
11650.56911,female,pisa,86,no,no
17599.7561,female,pisa,83,no,no
10152.60163,female,pisa,80,no,no
10556.6879,male,pisa,100,no,no
18738.61789,female,pisa,100,no,no
19970.06369,male,pisa,68,no,no
12915.94366,female,pisa,90,no,no
14267.35294,male,pisa,75,no,no
12523.82114,male,pisa,64,no,no
15173.26016,male,pisa,76,no,no
18106.42276,male,pisa,96,no,no
15357.7451,female,pisa,100,no,yes
13111.27451,female,pisa,70,no,no
15393.75,female,pisa,100,no,yes
18108.72549,female,pisa,100,no,no
19526.47059,male,pisa,66,no,no
19349.5935,female,pisa,72,no,no
14923.52941,male,pisa,100,no,no
18297.05882,female,pisa,92,no,no
16254.26752,female,pisa,60,no,no
19503.29825,male,pisa,62,no,no
13603.03922,female,pisa,95,no,no
12328.69919,male,pisa,80,no,no
11984.30894,male,pisa,83,no,no
13307.05882,female,pisa,90,no,no
18792.27642,female,pisa,65,no,no
17454.47154,female,pisa,100,no,no
16894.14634,male,pisa,60,no,no
16331.38211,male,pisa,75,no,yes
15373.43137,male,pisa,80,no,no
13836.17886,male,pisa,91,no,no
12963.8125,female,pisa,80,no,yes
13382.52033,male,pisa,70,no,no
13418.52941,female,pisa,65,no,yes
18758.53659,female,pisa,84,no,no
10525.25,female,pisa,83,no,no
18825.85366,female,pisa,97,no,no
12570.78431,female,pisa,94,no,no
12109.21569,female,pisa,85,no,no
16671.38211,female,pisa,82,no,no
13958.62745,female,pisa,66,no,no
17767.07317,male,pisa,69,no,no
19313.00813,female,pisa,76,no,yes
17903.25203,male,pisa,63,no,no
13610.88235,male,pisa,61,no,no
16944.95935,female,pisa,95,no,no
10013.41463,male,pisa,79,no,no
14348.49123,female,pisa,85,no,no
14004.80392,male,pisa,67,no,yes
10476,male,pisa,65,no,no
10476,female,pisa,60,no,yes
14119.26829,female,pisa,90,no,no
11273.49593,female,pisa,71,no,no
13739.8374,female,pisa,86,no,no
19273.17073,female,pisa,88,no,yes
19480.39216,female,pisa,98,no,no
13688.35088,female,pisa,83,no,no
17848.69919,female,pisa,87,no,no
14885.28455,female,pisa,92,no,yes
13688.35088,female,pisa,64,no,no
17955.12195,female,pisa,95,no,no
16353.47368,female,pisa,100,no,yes
16278.52941,male,pisa,75,no,no
10390.31579,female,pisa,100,no,no
14809.12281,female,pisa,88,no,no
11027.7451,female,pisa,62,no,no
13632.48408,female,pisa,94,no,no
11175,female,pisa,62,no,no
19944.14634,male,pisa,70,no,yes
18386.58537,female,pisa,92,no,no
12063.73984,female,pisa,83,no,no
16992.92683,female,pisa,92,no,no
18666.87719,female,pisa,83,no,no
16472.48408,male,pisa,73,no,no
10422.5414,female,pisa,62,no,no
11112.64706,female,pisa,67,no,no
15385.77236,female,pisa,95,no,no
15460.73171,female,pisa,60,no,no
17446.03509,female,pisa,100,no,no
18489.5098,female,pisa,80,no,no
11142.03822,female,pisa,86,no,no
14563.62745,female,pisa,100,no,yes
13008.13008,male,pisa,75,no,no
13023.03922,female,pisa,100,no,no
16767.84314,male,pisa,80,no,no
15941.54472,female,pisa,90,no,no
12591.86275,female,pisa,73,no,no
13615.77236,female,pisa,100,no,no
10028.70175,female,pisa,91,no,no
15590.4878,female,pisa,100,no,yes
18218.21138,male,pisa,80,no,no
11794.60784,male,pisa,63,no,no
13872.76423,male,pisa,70,no,no
12737.84314,male,pisa,95,no,no
15041.17647,female,pisa,85,no,no
11896.98529,female,pisa,75,no,no
17091.21951,female,pisa,74,no,yes
13577.40351,female,pisa,88,no,no
19657.15447,female,pisa,70,no,no
10405.89474,male,pisa,60,no,no
13533.33333,female,pisa,100,no,no
10977.72358,male,pisa,85,no,no
12053.24841,female,pisa,82,no,yes
18173.33333,male,pisa,98,no,no
11719.43089,female,pisa,100,no,no
15857.15686,male,pisa,60,no,no
17947.05882,male,pisa,75,no,yes
15586.34146,female,pisa,74,no,yes
12951.37255,female,pisa,70,no,no
11559.5935,female,pisa,94,no,no
10364.60784,female,pisa,63,no,no
10090.0813,female,pisa,90,no,yes
15242.68293,male,pisa,90,no,no
10216.26016,female,pisa,92,no,no
11656.01626,female,pisa,100,no,no
11076.01626,female,pisa,88,no,no
16096.34146,male,pisa,73,no,no
18821.56863,male,pisa,70,no,yes
16757.15686,female,pisa,97,no,no
14938.72549,male,pisa,90,no,no
10470.73171,male,pisa,73,no,no
18446.27451,male,pisa,60,no,no
10428.6875,male,pisa,78,no,no
18448.72549,female,pisa,66,no,no
16554.59649,female,pisa,85,no,no
14702.84314,male,pisa,70,no,no
14287.2549,female,pisa,74,no,no
18070.17544,female,pisa,94,no,no
17290.58824,male,pisa,90,no,no
10934.30894,female,pisa,76,no,no
16416.77193,male,pisa,71,no,no
12029.82456,female,pisa,85,no,no
10820.89431,female,pisa,70,no,no
16515.22807,female,pisa,75,no,yes
11723.75,female,pisa,91,no,no
14804.26829,female,pisa,93,no,no
10687.39837,female,pisa,100,no,no
18443.90244,male,pisa,74,no,no
14444.11765,female,pisa,71,no,no
16912.55414,female,pisa,60,no,no
14146.26016,female,pisa,62,no,no
12098.13008,female,pisa,100,no,no
10386.34146,female,pisa,75,no,no
10911.5625,female,pisa,75,no,no
18139.34959,female,pisa,67,no,no
10714.31373,female,pisa,80,no,no
14245.61404,male,pisa,72,no,no
19650.87719,female,pisa,79,no,no
11160.5614,female,pisa,86,no,no
14509.5098,female,pisa,90,no,no
18484.55285,male,pisa,67,no,no
14346.36943,female,pisa,73,no,no
15040.91228,female,pisa,98,no,no
18356.98246,male,pisa,86,no,yes
13108.28025,male,pisa,60,no,yes
11637.89474,male,pisa,62,no,no
12749.01961,female,pisa,62,no,no
18452.64706,female,pisa,70,no,no
12346.59649,male,pisa,75,no,yes
11125.85987,male,pisa,61,no,no
16393.62745,male,pisa,68,no,no
19768.86179,female,pisa,94,no,yes
15077.23577,female,pisa,98,no,no
14985.58824,male,pisa,72,no,no
12604.4586,female,pisa,65,no,yes
15763.00813,male,pisa,87,no,no
19953.23529,male,pisa,92,no,no
12893.23529,female,pisa,80,no,no
15258.45528,female,pisa,76,no,no
15919.10569,female,pisa,78,no,no
19899.5098,female,pisa,100,no,no
14178.52941,female,pisa,100,no,no
11612.03252,female,pisa,60,no,no
17962.60163,female,pisa,78,no,no
12924.07643,male,pisa,65,no,no
17463.00813,female,pisa,60,no,no
13727.96748,female,pisa,60,no,no
14386.10526,male,pisa,60,no,yes
13450.81301,male,pisa,76,no,no
17748.04878,female,pisa,73,no,no
12033.73984,female,pisa,76,no,no
10969.8374,female,pisa,100,no,no
14236.21053,female,pisa,100,no,no
19052.64706,female,pisa,80,no,no
17502.10526,female,pisa,69,no,no
12123.00813,female,pisa,98,no,no
12601.62602,female,pisa,79,no,no
12601.21951,female,pisa,77,no,no
13993.33333,female,pisa,93,no,no
12027.23577,female,pisa,60,no,no
10764.22764,female,pisa,82,no,no
18621.40127,male,pisa,66,no,no
19114.63415,female,pisa,78,no,no
16504.41176,female,pisa,100,no,no
16079.01961,female,pisa,89,no,no
15576.17886,female,pisa,60,no,yes
13845.93496,female,pisa,93,no,yes
15597.32484,female,pisa,85,no,no
16987.125,female,pisa,69,no,no
19305,male,pisa,70,no,no
12135.29412,male,pisa,84,no,no
13748.52941,female,pisa,95,no,yes
12611.05691,male,pisa,75,no,no
10016.17886,female,pisa,100,no,no
17397.15686,female,pisa,88,no,no
10225.98039,female,pisa,76,no,yes
13951.86992,female,pisa,80,no,no
14136.26016,male,pisa,66,no,no
15957.7451,female,pisa,100,no,yes
12619.12281,male,pisa,78,no,no
14225,female,pisa,100,no,no
13586.31579,male,pisa,60,no,no
14404.41176,female,pisa,60,no,no
17675.09804,male,pisa,80,no,no
10237.7451,female,pisa,90,no,no
15994.0625,male,pisa,95,no,no
17823.65854,female,pisa,82,no,no
11134.14634,female,pisa,98,no,no
15983.41463,female,pisa,93,no,no
16476.01626,male,pisa,81,no,no
17377.23577,female,pisa,67,no,yes
15978.59649,female,pisa,78,no,no
13452.05882,male,pisa,86,no,no
13912.43902,female,pisa,68,no,no
11310.65041,female,pisa,72,no,no
10785.04065,female,pisa,90,no,no
16312.68293,female,pisa,76,no,no
10873.52941,female,pisa,100,no,no
16977.80488,male,pisa,66,no,yes
11417.15686,female,pisa,74,no,no
19921.82456,male,pisa,63,no,yes
18337.83439,female,pisa,90,no,yes
18581.47059,female,pisa,76,no,yes
13971.70732,male,pisa,65,no,yes
10051.97452,male,pisa,76,no,no
17785.77236,male,pisa,65,no,no
16902.43902,female,pisa,100,no,no
13242.76423,female,pisa,83,no,no
15650.98039,female,pisa,95,no,yes
17915.36585,female,pisa,95,no,no
15470.3252,female,pisa,100,no,no
16815.09804,female,pisa,78,no,no
17438.53659,female,pisa,92,no,no
11421.07843,male,pisa,76,no,no
18921.05691,female,pisa,82,no,no
18264.30894,male,pisa,60,no,no
19020.98039,male,pisa,70,no,no
13553.49593,male,pisa,67,no,no
18299.9187,female,pisa,96,no,no
19566.59649,female,pisa,61,no,no
16261.78862,male,pisa,62,no,yes
15288.45528,female,pisa,94,no,no
19921.76471,female,pisa,100,no,no
12144.11765,female,pisa,96,no,no
18114.47154,female,pisa,67,no,yes
17654.98592,female,pisa,92,no,no
18496.91057,male,pisa,60,no,no
14997.68421,female,pisa,75,no,no
14841.95122,female,pisa,100,no,no
18102.76423,female,pisa,93,no,no
17352.35088,male,pisa,92,no,no
17995.20325,female,pisa,97,no,no
18393.43137,male,pisa,60,no,no
18269.21569,female,pisa,64,no,no
14035.12195,female,pisa,100,no,no
13148.43137,female,pisa,68,no,no
16352.76423,male,pisa,82,no,no
11758.23529,female,pisa,60,no,no
10385.12195,female,pisa,85,no,no
10321.17647,male,pisa,69,no,no
18997.15686,female,pisa,68,no,no
18152.63158,female,pisa,90,no,no
12256.5625,female,pisa,100,no,no
16707.15447,female,pisa,100,no,no
19583.82353,male,pisa,100,no,no
10308.94309,female,pisa,60,no,no
11802.84314,female,pisa,60,no,no
10701.19298,male,pisa,76,no,no
18612.48408,female,pisa,77,no,yes
15183.62745,female,pisa,100,no,no
10828.94309,female,pisa,70,no,yes
17145.93496,male,pisa,95,no,no
11091.30081,female,pisa,100,no,no
18271.71975,female,pisa,78,no,no
16848.29268,female,pisa,72,no,no
13474.39024,female,pisa,88,no,yes
18250.56911,female,pisa,91,no,no
12146.26016,female,pisa,76,no,no
16685.77236,female,pisa,72,no,no
17600.4065,male,pisa,79,no,no
19579.60784,female,pisa,75,no,no
10467.8807,female,pisa,68,no,yes
14100.73171,female,pisa,73,no,no
16138.82353,male,pisa,83,no,yes
11903.41463,female,pisa,75,no,no
17758.69919,male,pisa,93,no,no
18046.07843,male,pisa,89,no,no
18076.86275,female,pisa,60,no,no
12133.82114,female,pisa,62,no,no
19074.06504,female,pisa,100,no,no
17465.78431,male,pisa,98,no,no
14676.74797,female,pisa,66,no,no
11450.19608,female,pisa,71,no,yes
15929.625,male,pisa,94,no,no
19903.56176,female,pisa,84,no,no
12595.41401,female,pisa,96,no,no
19156.50407,male,pisa,90,no,no
13676.47059,female,pisa,100,no,no
19192.63158,male,pisa,100,no,no
17107.39837,female,pisa,70,no,yes
15533,female,pisa,73,no,yes
14519.5122,male,pisa,68,no,no
19801.95122,female,pisa,86,no,no
14368.21138,male,pisa,62,no,yes
10538.05478,female,pisa,100,no,no
13579.11765,male,pisa,80,no,no
13935.36585,female,pisa,98,no,no
17159.57895,female,pisa,95,no,yes
11122.92683,female,pisa,97,no,no
18934.63415,female,pisa,75,no,no
10683.29825,female,pisa,74,no,no
17528.29268,female,pisa,100,no,no
14265.68627,female,pisa,72,no,no
12853.41463,female,pisa,93,no,yes
18605.58922,male,pisa,64,no,yes
19251.17647,female,pisa,90,no,no
18068.35392,female,pisa,78,no,no
16483.03922,female,pisa,81,no,no
19596.34146,male,pisa,74,no,no
10648.69919,female,pisa,70,no,no
13097.15686,female,pisa,89,no,no
19211.38211,female,pisa,64,no,no
15775.4902,male,pisa,78,no,no
11829.01961,female,pisa,90,no,no
16423.03922,female,pisa,87,no,no
16338.03922,female,pisa,100,no,no
19039.02439,female,pisa,93,no,no
18168.13725,female,pisa,81,no,no
12368.98246,female,pisa,95,no,no
10150.10526,female,pisa,100,no,no
17403.25203,female,pisa,63,no,no
13028.04878,female,pisa,72,no,no
19961.38211,female,pisa,65,no,no
18822.52033,male,pisa,60,no,no
10467.39837,male,pisa,71,no,no
11096.76471,male,pisa,88,no,no
13258.13008,male,pisa,66,no,no
14140.98039,female,pisa,81,no,no
10787.35294,male,pisa,64,no,no
14973.57724,male,pisa,82,no,no
16781.8,female,pisa,60,no,no
14935.19608,female,pisa,96,no,no
14803.73984,female,pisa,100,no,no
18293.57724,female,pisa,60,no,no
15764.22764,male,pisa,94,no,no
10054.41176,female,pisa,73,no,no
17265.93496,female,pisa,95,no,no
13608.86179,female,pisa,93,no,yes
14752.84553,male,pisa,65,no,no
12303.25203,male,pisa,75,no,no
14336.07843,female,pisa,82,no,no
15098.69919,female,pisa,80,no,no
18615.44715,female,pisa,72,no,no
16073.54386,female,pisa,100,no,no
10901.62602,female,pisa,100,no,no
19528.92157,male,pisa,68,no,no
13812.92683,male,pisa,85,no,yes
13616.58537,female,pisa,92,no,no
18660.4878,female,pisa,92,no,no
15704.87805,male,pisa,84,no,no
19514.875,female,pisa,100,no,no
18320.89431,male,pisa,94,no,no
13820.4065,female,pisa,85,no,no
19545.69106,female,pisa,73,no,no
10419.02439,female,pisa,65,no,no
19813.98374,female,pisa,63,no,no
13223.41463,female,pisa,94,no,no
18026.31579,female,pisa,97,no,no
16188.21138,female,pisa,88,no,no
18813.43137,male,pisa,100,no,no
17192.68293,female,pisa,100,no,no
18531.05691,female,pisa,73,no,no
12163.50877,female,pisa,100,no,no
19695.50877,female,pisa,67,no,yes
18962.19512,female,pisa,72,no,yes
17008.33333,female,pisa,75,no,no
10012.86624,female,pisa,97,no,no
19949.4,female,pisa,60,no,no
13611.56863,female,pisa,96,no,no
10660.4065,female,pisa,100,no,no
11313.33333,female,pisa,75,no,no
19549.26829,male,pisa,96,no,no
10806.42276,female,pisa,82,no,no
14041.05691,female,pisa,73,no,no
17198.37398,female,pisa,88,no,no
17340.65041,female,pisa,90,no,yes
12567.45098,female,pisa,60,no,no
15154.79675,female,pisa,95,no,no
18597.88618,female,pisa,84,no,no
16963.82114,male,pisa,76,no,no
16818.29268,female,pisa,99,no,no
12659.26829,female,pisa,82,no,no
15412.19512,female,pisa,100,no,no
15734.31579,female,pisa,72,no,no
12074.03509,female,pisa,74,no,yes
18391.21951,female,pisa,100,no,yes
14723.43137,male,pisa,81,no,no
11056.91057,male,pisa,76,no,no
13584.11765,male,pisa,100,no,no
13920.98039,male,pisa,60,no,no
13475.85366,female,pisa,100,no,no
10024.70588,female,pisa,75,no,no
16762.80702,female,pisa,90,no,no
15553.90244,female,pisa,100,no,no
19452.4375,male,pisa,84,no,no
15070.73171,female,pisa,78,no,no
16562.68293,female,pisa,89,no,no
10305.68627,female,pisa,77,no,no
17104.31373,female,pisa,63,no,no
15854.5098,female,pisa,95,no,no
12592.68293,female,pisa,98,no,no
13097.96748,female,pisa,68,no,no
11472.05882,female,pisa,100,no,no
14196.37255,male,pisa,90,no,no
16033.90244,male,pisa,76,no,yes
16993.25203,male,pisa,68,no,no
17413.90244,male,pisa,65,no,no
13718.37398,female,pisa,71,no,no
13626.17886,male,pisa,76,no,no
16720.29412,female,pisa,82,no,no
15987.2549,female,pisa,62,no,no
14775.20325,male,pisa,60,no,yes
14980.89431,female,pisa,99,no,no
16436.17647,male,pisa,60,no,yes
13073.25203,female,pisa,65,no,no
15136.51719,female,pisa,93,no,no
11299.7193,male,pisa,88,no,no
18124.60784,male,pisa,63,no,no
14993.49593,female,pisa,85,no,no
16188.5614,male,pisa,65,no,no
18863.25203,male,pisa,76,no,no
18305.69106,female,pisa,72,no,yes
